feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,anova_notes,f-oneway_stat,f-oneway_pvalue,tukey-HSD_control_epah_pvalue,tukey-HSD_control_pah_pvalue,tukey-HSD_epah_pah_pvalue,jarque-bera_stat,jarque-bera_pvalue,bartlett_stat,bartlett_pvalue
"value__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",156.0,-12.167766966417775,6.034300690558803,-32.693096973057884,-15.42300228536436,-11.115436138338783,-8.225699534616206,9.519581814393462,30.0,-7.325896852945985,2.310108631127708,-13.075687270934656,-9.092985196987566,-6.939308429719638,-5.906605870213431,-3.658093739461985,65.0,-10.040120517848045,3.278298898954799,-18.820429238482586,-12.182249269005789,-10.28064277304437,-8.03265595409524,-0.6786889869234242,61.0,-16.816178811683102,6.4365707184934555,-32.693096973057884,-20.546187769821028,-16.5782203352787,-12.843512619374147,9.519581814393462,Non-normal residuals! Heteroscedastic samples! ,53.22325255682975,2.8460062779966143e-18,0.0249,0.001,0.001,288.6742266718201,2.0662751103832427e-63,46.75896587200085,7.021333006196644e-11
"value__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",156.0,-16.699618230623123,9.450725003247035,-45.36018437703529,-20.898431363504564,-15.151221678743491,-10.367258659164506,20.362241447900303,30.0,-9.194721431633615,3.0471018525810027,-17.23485484126422,-11.561739432824172,-8.551408991585287,-7.2613389804688335,-4.680726281055703,65.0,-13.167046459125588,4.805607614831407,-24.722879844403952,-15.960597607194074,-12.913704665314324,-9.977332274763391,1.193580150775659,61.0,-24.15476690467272,10.169863113214966,-45.36018437703529,-30.716366717035875,-22.203393056470823,-17.970879329288234,20.362241447900303,Non-normal residuals! Heteroscedastic samples! ,56.66848223498322,3.831676770429384e-19,0.0361,0.001,0.001,540.0907787657102,5.2574787694563945e-118,59.99030092617098,9.403113321277817e-14
"value__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",156.0,-27.321089372599417,19.732518039133275,-81.20890589024033,-36.19974120686964,-23.109875627308924,-12.159906888233962,21.7029005252638,30.0,-10.254028552842277,4.02600862474565,-19.111265291646784,-12.410651369144293,-9.730258250481644,-6.830292591321583,-4.8424301317977605,65.0,-19.399170143285176,9.664447869375955,-54.03263729766656,-24.83719332260027,-18.274399706284967,-12.240089071080408,2.9009483027387533,61.0,-44.156115184044324,19.915954915942965,-81.20890589024033,-57.10990612332158,-41.47343353201372,-30.9112869628966,21.7029005252638,Non-normal residuals! Heteroscedastic samples! ,76.14531311265567,1.1176711029586251e-23,0.0103,0.001,0.001,60.65820623078086,6.733453664375406e-14,77.95632089094862,1.1803206459546234e-17
"value__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",156.0,-0.12969200136085438,0.18024001811761436,-0.7966822404138787,-0.15399790460248072,-0.0809880693533566,-0.026263345776413802,0.2615875516924222,30.0,-0.05970574501920599,0.10696727045408395,-0.5847869462990187,-0.07011037491121953,-0.0434243346118543,-0.023063448261614525,0.0433308805597698,65.0,-0.08323629902132539,0.09328241035960723,-0.4491213131611662,-0.1362997713513694,-0.075935193629909,-0.0201307549021201,0.0663114233914026,61.0,-0.2136134495955896,0.2390902498058125,-0.7966822404138787,-0.2604624604318464,-0.1423973373352089,-0.0538276129095649,0.2615875516924222,Non-normal residuals! Heteroscedastic samples! ,12.698108819886215,7.904835340729605e-06,0.7817,0.001,0.001,111.43332126656593,6.346901185873897e-25,58.567422591364945,1.915339541611263e-13
"value__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",156.0,-11.001803032180709,5.489656311126009,-30.083787684735324,-14.088659293458381,-9.973784980702819,-7.455211664496683,7.305648290696824,30.0,-6.575837353715239,2.0421330054023437,-11.651173166653324,-8.171720433189273,-6.236784281754713,-5.449429832665416,-3.173004451266157,65.0,-9.022387206903334,2.9872865583407817,-16.804349867485946,-11.000311279250104,-9.24337937373064,-7.162980164290103,-0.3892224355109559,61.0,-15.287721048524865,5.796835046268881,-30.083787684735324,-18.358968892263302,-14.852503105684365,-11.499067907526006,7.305648290696824,Non-normal residuals! Heteroscedastic samples! ,55.44479831835493,7.764095283267742e-19,0.025,0.001,0.001,207.7091481215943,7.880097027503533e-46,46.82665665593105,6.787669755522078e-11
"value__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",156.0,-18.124346660007312,10.031787531952064,-48.615846397774106,-22.782283545248546,-16.51431699585118,-11.258501037592747,18.299879202725343,30.0,-10.002789487118466,3.2137189871042806,-18.391088833851235,-12.339430056224293,-9.441729626378594,-8.128474007049638,-5.030935332606926,65.0,-14.283689603993812,5.179352100984529,-26.071762389040355,-17.499240676074965,-13.978766608480672,-10.902491470060834,1.3411153028472524,61.0,-26.211058526032584,10.532228339323638,-48.615846397774106,-32.8055878286847,-24.26098167381175,-19.68327937444937,18.299879202725343,Non-normal residuals! Heteroscedastic samples! ,61.1034188256578,3.1258211871609326e-20,0.0293,0.001,0.001,364.34968274132177,7.629070902383806e-80,56.396321628713494,5.671453275816978e-13
"value__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",156.0,-29.651476988878557,20.71337995504284,-85.94994076968617,-40.03705817079117,-25.326762805840207,-13.465135582875464,18.91655423784071,30.0,-11.473649316043455,4.348021251248805,-20.854088353452887,-13.764414776915432,-10.99622127527025,-7.60527260276142,-5.51119676565725,65.0,-21.287844151080094,10.252873577991027,-56.40584671650672,-27.413578237158557,-20.321251024731477,-13.371906771078237,2.5745434038193418,61.0,-47.50346001579585,20.54496942133531,-85.94994076968617,-61.87354184131989,-44.74846073423787,-33.78290848166091,18.91655423784071,Non-normal residuals! Heteroscedastic samples! ,79.54645088490896,2.0709841773460816e-24,0.0077,0.001,0.001,47.76920104398886,4.2369153849705827e-11,73.71242003119906,9.852611680811415e-17
"value__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",156.0,-0.06699894594218189,0.17909108738550908,-0.6717136467685205,-0.08579582072598597,-0.01314062464144925,0.026446229217960426,0.3572371685190614,30.0,-0.014579918502418639,0.1144326209680479,-0.5951293488685327,-0.014713672372730725,0.000616169805217,0.020802765351689925,0.07852787967264,65.0,-0.025582187904957598,0.09992524376836426,-0.4460635328856228,-0.0759966681914612,-0.011452575664554,0.0307968147598829,0.1461687610449442,61.0,-0.13691140652599307,0.24015738609147744,-0.6717136467685205,-0.204258639375805,-0.0440144054620947,0.0121213137485618,0.3572371685190614,Non-normal residuals! Heteroscedastic samples! ,8.404020053266617,0.000344420009049705,0.9,0.0046,0.001,96.43262235523014,1.1479477412016554e-21,50.98302063470344,8.495280708770422e-12
"value__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",156.0,-9.400286276064561,4.750525828154818,-26.25360633847441,-12.097679200627223,-8.541703236535952,-6.306485209161616,5.007730387621631,30.0,-5.556282983966926,1.7185707847888094,-9.772548306873452,-6.925402261741121,-5.28874711678978,-4.674437460361047,-2.5608986110694785,65.0,-7.642501976648314,2.5857774650307013,-14.11173600558296,-9.422507630268475,-7.828572377895976,-5.9997564586028105,-0.0577585804104893,61.0,-13.163828542047918,4.9602479407315805,-26.25360633847441,-15.660805892958065,-12.752143743294052,-10.20646480042787,5.007730387621631,Non-normal residuals! Heteroscedastic samples! ,57.98193308260548,1.8084567967641547e-19,0.026,0.001,0.001,143.8379406776205,5.834290339464572e-32,46.8449313703293,6.725930887017737e-11
"value__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",156.0,-19.158697589765403,10.448553056393076,-50.79014112406068,-24.10628131073248,-17.582525549147803,-11.874715155462768,15.909561797704209,30.0,-10.569460188204454,3.3175351594622717,-19.114231769198877,-12.807253862680774,-10.064346273124526,-8.622300227970644,-5.263125269037802,65.0,-15.075520880083069,5.455279446038457,-27.588031519250592,-18.594232112383786,-14.894691016984009,-11.582168062617082,1.5028722965987826,61.0,-27.733838707407713,10.735776066806993,-50.79014112406068,-35.42906830258512,-25.70452561514168,-20.75576703051189,15.909561797704209,Non-normal residuals! Heteroscedastic samples! ,65.14318439329105,3.41688311495469e-21,0.0246,0.001,0.001,241.14598644725268,4.323290080319708e-53,53.66752900186815,2.2194437801167876e-12
"value__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",156.0,-31.89407648070438,21.65509029601481,-90.38100022522995,-43.81361491737366,-27.379025630153514,-14.860120923823171,15.957869703131646,30.0,-12.646429700793783,4.660612852646965,-22.55816443664324,-15.059998988825381,-12.216660481519803,-8.391083757028468,-6.154294679923787,65.0,-23.115911089810975,10.834232390965056,-58.579402636663815,-29.77102210784077,-22.07284995438522,-14.638217990813144,2.216591596479671,61.0,-50.71391506767793,21.140681140649317,-90.38100022522995,-64.52454388789427,-47.81157568105368,-36.78563434420637,15.957869703131646,Non-normal residuals! Heteroscedastic samples! ,82.56213355540649,4.788939181859383e-25,0.0058,0.001,0.001,37.06890198558342,8.924629767343619e-09,69.9107167686633,6.592964552447837e-16
"value__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",156.0,-0.06360729546093416,0.18902559482286616,-0.7354195486815938,-0.08373217294018508,-0.0009203614077409,0.0302530731188164,0.3831681076034539,30.0,-0.005373755371872642,0.1174462894328887,-0.6024347573620921,-0.00671726180459525,0.006668437188902299,0.045547998394123976,0.0782218330713453,65.0,-0.01750700199264532,0.10785956522611387,-0.4884374703406502,-0.0667260033936996,0.0012403980925623,0.0382373300852904,0.1471200283591267,61.0,-0.14137000493815746,0.251161945484634,-0.7354195486815938,-0.2808392232224115,-0.0198824228564058,0.0162464218529798,0.3831681076034539,Non-normal residuals! Heteroscedastic samples! ,9.446967674728004,0.00013535117843595904,0.9,0.0025,0.001,111.70291844882544,5.546505558937167e-25,48.991026555946,2.3000313308741113e-11
"value__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",156.0,-7.6403924897259134,3.9444560142792127,-21.86098851498083,-9.610124065992144,-6.992573386199355,-4.995278738847877,2.815835246719229,30.0,-4.440521382759087,1.3988523629393341,-7.741525816021861,-5.517868906141428,-4.18550000388658,-3.653485744802362,-1.9180286866896568,65.0,-6.134636795833472,2.1473689782253023,-11.198432492904512,-7.530846943563588,-6.203256780437028,-4.735377150081444,0.2803591422303703,61.0,-10.818593363693331,4.060032927725859,-21.86098851498083,-12.718951137537683,-10.33472450953444,-8.406247817364308,2.815835246719229,Non-normal residuals! Heteroscedastic samples! ,61.08544941839953,3.1572067341984954e-20,0.028,0.001,0.001,93.87298389236503,4.1280081673105116e-21,46.21232891434688,9.228269696389485e-11
"value__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",156.0,-19.804251389611295,10.703285213575759,-51.89140252744113,-24.949487512466096,-18.36713450462672,-12.21897215992558,13.247949613899149,30.0,-10.895860230436373,3.360222398753741,-19.41164949474755,-12.969310453899606,-10.562853612247544,-8.918396089930027,-5.378826036291766,65.0,-15.54499045249923,5.632363207218447,-28.53982077177407,-19.36182224368941,-15.48122988525838,-12.017925064748688,1.670494986257292,61.0,-28.723984105800362,10.790331115914872,-51.89140252744113,-37.57795197475052,-26.609990062905645,-21.416918615141476,13.247949613899149,Non-normal residuals! Heteroscedastic samples! ,68.88248727288055,4.65505208438237e-22,0.0212,0.001,0.001,153.61887286544345,4.3861714041946045e-34,51.63314381946133,6.137694642097923e-12
"value__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",156.0,-34.03761285185534,22.55048263570049,-94.46742274585284,-47.484124889387985,-29.29120674936746,-16.11782559303196,12.841568365932131,30.0,-13.766946911499286,4.961272298748735,-24.22093284708468,-16.46369533442433,-13.31960047991203,-9.248954045901492,-6.769090075179892,65.0,-24.875230160124822,11.404628083196297,-60.535647890513935,-31.815549498891613,-23.9005281817103,-15.855794257913388,1.8269211899519735,61.0,-53.769987494038375,21.698000104007743,-94.46742274585284,-63.53402529569455,-51.04498750492,-39.01963453598161,12.841568365932131,Non-normal residuals! Heteroscedastic samples! ,85.21737948599232,1.349623400523634e-25,0.0044,0.001,0.001,28.28650765990431,7.205479808126873e-07,66.49404990645544,3.639154744679738e-15
"value__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",156.0,-0.06880292105591476,0.1954285059928299,-0.8390867065025542,-0.09108548188879936,-0.0035334544449417502,0.027987719099286625,0.3821752701733256,30.0,-0.002045198074407195,0.11794950334313024,-0.592326466435293,-0.008841794945875425,0.0012839830025146365,0.04704793320794452,0.1223231566827243,65.0,-0.0166776017665135,0.10675737182538116,-0.4446635101459932,-0.075108432428733,0.0073069407722801,0.0408184288665776,0.1678466816901067,61.0,-0.1571779611092969,0.2582058108213993,-0.8390867065025542,-0.2731088535297443,-0.0522378104896992,0.0083691337371059,0.3821752701733256,Non-normal residuals! Heteroscedastic samples! ,11.724820745184633,1.82980480902622e-05,0.9,0.001,0.001,134.53575988027367,6.1084487243822814e-30,52.89091424147891,3.272531993383418e-12
"value__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",156.0,-5.944512322372127,3.1749822055236825,-17.442864100610812,-7.6270471254670635,-5.429574959783032,-3.6919206166357936,0.8624671766123934,30.0,-3.3679484706555867,1.129835314767249,-5.797939306842604,-4.10073893748349,-3.1650234645801847,-2.6768712429773984,-1.3220367747144333,65.0,-4.6865547193378285,1.7312072983898308,-8.83455766820565,-5.723811231088472,-4.805702166428652,-3.518797739203864,0.5949783061574502,61.0,-8.552121498580737,3.206373051015199,-17.442864100610812,-10.030305299957304,-8.056025109274183,-6.523393878899073,0.8624671766123934,Non-normal residuals! Heteroscedastic samples! ,64.84114998106602,4.023002669314501e-21,0.0321,0.001,0.001,57.35574552651819,3.510412126924955e-13,43.99736880861486,2.793140320129999e-10
"value__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",156.0,-20.077450790507203,10.8066767086272,-51.97009190541783,-25.13003218702963,-18.748078520389026,-12.313138453085791,10.378855422827945,30.0,-10.992201496525697,3.346654631837803,-19.30669555543608,-12.841337579879763,-10.65816522027012,-9.028032483185747,-5.383565823499051,65.0,-15.706887061720009,5.714225084009478,-28.92077175288428,-19.614216519423778,-15.642269029729084,-12.220730744415691,1.834474021141074,61.0,-29.202764252648404,10.715707029885063,-51.97009190541783,-38.74255616083392,-27.017986556858595,-21.657301033294694,10.378855422827945,Non-normal residuals! Heteroscedastic samples! ,72.33372606356555,7.734748038212153e-23,0.0188,0.001,0.001,92.22372862452808,9.416115541177033e-21,50.21987203680793,1.2442090222641041e-11
"value__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",156.0,-36.07191421786865,23.393187534159075,-98.17716753404392,-50.821281229155844,-31.15384445295082,-17.22202319141163,9.583728463899613,30.0,-14.830539194344578,5.247922145581235,-25.822127981110103,-17.826629029899216,-14.353970543575493,-10.063055432213082,-7.353450185271926,65.0,-26.558568381039056,11.960747283987862,-62.25851221293678,-33.76649907568836,-25.636729081799093,-17.088228510299402,1.4055471384720557,61.0,-56.65566389163333,22.21266281085225,-98.17716753404392,-64.26266467929037,-54.71431434514248,-41.547863726392606,9.583728463899613,Non-normal residuals! Heteroscedastic samples! ,87.532800179406,4.5488470675474766e-26,0.0034,0.001,0.001,21.191410220244272,2.5023251380182543e-05,63.41141240637559,1.6997566584512174e-14
"value__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",156.0,-0.0718777114627217,0.1941786757705406,-0.8774787254774488,-0.1015823439724349,-0.008322809729425399,0.024915123056109774,0.3638955626854612,30.0,0.0008970732366075146,0.11718561053332141,-0.5662057495862864,-0.012935291332193774,0.00223174547789815,0.0459425118207509,0.1896298265480065,65.0,-0.0148648710750463,0.09511256280647913,-0.3748180647646779,-0.0805202167578209,0.0027777341576014,0.0355731359123516,0.1986241726810895,61.0,-0.16841997648204593,0.2558778745402242,-0.8774787254774488,-0.2883638367318557,-0.0861483323382326,0.0014856240200774,0.3638955626854612,Non-normal residuals! Heteroscedastic samples! ,14.638582707756788,1.5236179764630377e-06,0.9,0.001,0.001,159.11803622144305,2.8051587817865276e-35,62.11103538024672,3.2565671262390804e-14
"value__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",156.0,-4.459325149403606,2.5133307991380245,-13.36501096457285,-5.810561558863494,-4.0577791547269255,-2.5719874707334887,0.8640342754755238,30.0,-2.4309063052092177,0.9368370643189459,-5.172719945015965,-2.871523439473846,-2.2838885546368144,-1.8722679361721781,-0.8247637576336292,65.0,-3.4219844225402065,1.3760453927677103,-6.672517639441567,-4.248139037986684,-3.558914216772392,-2.4795623060480327,0.8640342754755238,61.0,-6.562271257140535,2.4810208586497486,-13.36501096457285,-7.796328818353938,-6.181452294138547,-4.990392489650507,-0.7818554680757461,Non-normal residuals! Heteroscedastic samples! ,68.66866758723879,5.209831155482509e-22,0.0411,0.001,0.001,32.33285349118223,9.528182618335093e-08,39.47488446077715,2.680018256316178e-09
"value__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",156.0,-20.007652852727222,10.776409013652637,-51.11395457687142,-25.170950701720223,-18.68845273995466,-12.272443579848034,7.3703786076196,30.0,-10.87657394687413,3.28433897199748,-18.83644712277905,-12.574404128028167,-10.625564784622622,-8.936697707265747,-5.2861984996983615,65.0,-15.586666431864964,5.7084581696471215,-28.77915805795536,-19.574959609540453,-15.5288783132006,-12.181665053650343,1.9846013869329893,61.0,-29.2092345663607,10.53992568062149,-51.11395457687142,-37.82671677819458,-26.95703119609244,-21.677639562455155,7.3703786076196,Non-normal residuals! Heteroscedastic samples! ,75.42631379720487,1.6038924403308688e-23,0.0171,0.001,0.001,51.270484925776024,7.357930072534108e-12,49.4272115630152,1.8493426311434392e-11
"value__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",156.0,-37.98798433557888,24.177628772616764,-101.48112863570292,-54.27685819546027,-33.27455009466616,-18.248686698845617,6.201601913596402,30.0,-15.83334853837004,5.518860289600626,-27.35436826437432,-18.975191318279194,-15.327975734551163,-10.82861887795272,-7.905767416775815,65.0,-28.159648337016314,12.499807280435856,-63.73367041214865,-35.648361831545074,-27.79397423844388,-18.249376417630813,0.952679452714257,61.0,-59.35652390644499,22.681272696359525,-101.48112863570292,-67.82491805315013,-56.59805573809582,-43.700619743774446,6.201601913596402,Non-normal residuals! Heteroscedastic samples! ,89.52387723265025,1.8073928799893943e-26,0.0026,0.001,0.001,15.579823571812408,0.0004138893932461789,60.618705970923685,6.867762188762915e-14
"value__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",156.0,-0.07118857021016102,0.18614661183746736,-0.7990958786288163,-0.1073786582416993,-0.0182988178785854,0.024833635544120075,0.3324089795486731,30.0,0.003840530096659213,0.11521546045973104,-0.5299691391376129,-0.013760560905595475,0.00420606951692435,0.039388992443082624,0.2443900935085647,65.0,-0.012423360395046773,0.0822958112210286,-0.2351460355122565,-0.077554160447844,-0.0002032574695258,0.0354446346387842,0.2084441609995,61.0,-0.17070679393453864,0.24341123846126805,-0.7990958786288163,-0.2648536388927232,-0.1120053674621006,-0.0188462098083079,0.3324089795486731,Non-normal residuals! Heteroscedastic samples! ,17.448314816021934,1.4931096991388155e-07,0.8953,0.001,0.001,144.26028649425186,4.7236401882694765e-32,69.96384170843507,6.42014455425319e-16
"value__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",156.0,-3.255945733052277,1.999933432980006,-9.822494875825624,-4.291031806915966,-2.8602368566034855,-1.7428247007905648,1.0743776007267236,30.0,-1.6745742736739386,0.8174282585853613,-4.819459574919621,-1.8900165477006388,-1.5607491544771008,-1.2622892386149551,-0.4518462496829741,65.0,-2.400725125665292,1.0995576453517593,-4.814533820006654,-3.105600324637714,-2.5427639588135684,-1.6115391666424077,1.0743776007267236,61.0,-4.94497004881464,1.9434475784949683,-9.822494875825624,-5.949265442387274,-4.567844078887283,-3.6686669685606073,-0.7529787662044537,Non-normal residuals! Heteroscedastic samples! ,70.16227581621445,2.3808973533273544e-22,0.0643,0.001,0.001,17.977851593875453,0.00012478406469283474,33.968573704214734,4.2055029414313687e-08
"value__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",156.0,-19.634620511147553,10.635472461995631,-49.44149126072821,-24.62112780925365,-18.259978146703766,-11.876673595943695,4.291982986617096,30.0,-10.573400683443404,3.1828054854717283,-18.048846092773964,-11.932318625498517,-10.521524430842938,-8.587598408874825,-5.098118034462058,65.0,-15.218318495165084,5.625896286532881,-28.226710919794005,-19.05434477618596,-15.438920592398246,-11.814898556879278,2.110469474480789,61.0,-28.796853722130912,10.296831360356984,-49.44149126072821,-36.30011050808061,-26.477109077239003,-21.327515960375376,4.291982986617096,Non-normal residuals! Heteroscedastic samples! ,78.00467112187592,4.426559674074518e-24,0.0161,0.001,0.001,26.869540348570986,1.4633676419657087e-06,49.31148128357201,1.9595118402967868e-11
"value__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",156.0,-39.77805500571744,24.89902241534429,-104.35344992461629,-55.097958700625895,-35.13925145173913,-19.44079935751975,2.713415281015769,30.0,-16.772348981626944,5.772718424252747,-28.81084798174343,-19.987146950677502,-16.28859739737125,-11.543835053033655,-8.424976683471652,65.0,-29.67317880879417,13.019507538951395,-64.94868163704095,-37.7169646667417,-29.44346473805438,-19.335395830389142,0.4687283500646058,61.0,-61.85982768641791,23.101334795573166,-104.35344992461629,-71.20146164095081,-58.427729284250816,-45.80977450777706,2.713415281015769,Non-normal residuals! Heteroscedastic samples! ,91.20068674065587,8.378850624100527e-27,0.0021,0.001,0.001,11.264669572079278,0.0035802065452150045,58.078710072559474,2.445503843462289e-13
"value__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)",156.0,-0.06785169289276755,0.1747066704591533,-0.8643469377144066,-0.11266567134135362,-0.0164754473645101,0.017789797450183876,0.2905062395802951,30.0,0.00613425789755724,0.11087100741904189,-0.4871723941306813,-0.007628458227499825,0.0090594950462183,0.0365732090937528,0.2757189200879573,65.0,-0.011639750039872238,0.0771621334731771,-0.2004427691081849,-0.0700781699766066,0.0002279814066201,0.0366998939647535,0.2019627653933272,61.0,-0.16413619796076656,0.22576994037762607,-0.8643469377144066,-0.2489419307921867,-0.1152904343342449,-0.0217920819662302,0.2905062395802951,Non-normal residuals! Heteroscedastic samples! ,18.84591147877932,4.8249305301528203e-08,0.8521,0.001,0.001,180.54203226874543,6.248788377712474e-40,67.81992299255263,1.8753867384014307e-15
"value__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",156.0,-2.3445202704810164,1.6507225477604717,-8.322217928962816,-3.1492867727348584,-2.038896166649197,-1.079725121386733,1.2209886769297134,30.0,-1.1058355742933947,0.7472503988271599,-4.425338033770888,-1.2576926799363157,-0.9866082977545124,-0.7629121708109847,-0.2070040155237332,65.0,-1.630928119600784,0.9015173375502457,-3.8440315087625017,-2.262078692446987,-1.656385619405964,-1.0147740246181718,1.2209886769297134,61.0,-3.714094544134192,1.6360535095226567,-8.322217928962816,-4.870136978533074,-3.388718594177186,-2.6417583838582277,-0.0674026122754757,Non-normal residuals! Heteroscedastic samples! ,64.71131109669182,4.3160270977682296e-21,0.1296,0.001,0.001,26.59837061158202,1.6758579652088154e-06,32.34429956620369,9.473808213591299e-08
"value__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",156.0,-19.005670186098094,10.410242017166487,-49.285867250641,-23.862640982786957,-17.4232113540915,-11.344276917240045,2.2019824740391187,30.0,-10.111693644845875,3.0529503486826766,-16.99951046614634,-11.492736295709188,-10.27187620904421,-8.092897770945207,-4.8324324331603705,65.0,-14.641956551790521,5.479829488584836,-28.09893562348648,-18.337204873196963,-14.976765912549553,-11.27927115712354,2.2019824740391187,61.0,-28.029615800320332,10.02295219985767,-49.285867250641,-34.41166477410701,-25.395773031894173,-20.664418863410617,1.211699184130146,Non-normal residuals! Heteroscedastic samples! ,79.83603280868599,1.7971305522896082e-24,0.0158,0.001,0.001,15.866145013831359,0.00035868266319624275,49.97034720664443,1.40953860397138e-11
"value__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",156.0,-41.43561776408304,25.55337586663868,-106.7717559753752,-57.64284714711239,-36.961038505301765,-20.62763521577921,-0.0456920070434064,30.0,-17.64536187285572,6.008433832636647,-30.185371500556144,-20.979162982199277,-17.26782532635984,-12.223081988544216,-8.910562731662218,65.0,-31.094866532055928,13.517984162887396,-65.89310533803128,-39.82864341803942,-30.993142120650337,-20.34342240542521,-0.0456920070434064,61.0,-64.15457689225649,23.471281746300864,-106.7717559753752,-74.3789504448564,-60.24947243928024,-48.41481752561209,-0.861842180505821,Non-normal residuals! Heteroscedastic samples! ,92.56792395544863,4.5021138345650285e-27,0.0016,0.001,0.001,8.067538593124782,0.017707459339626648,55.76064829112155,7.793437733416881e-13
"value__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",156.0,-0.0633004866920154,0.1655127660096805,-0.9934557438759616,-0.09368978656537638,-0.016388104280074853,0.0205617450011528,0.3395440312279745,30.0,0.007352362148513083,0.10281866386443123,-0.4373000601769035,-0.006760943870584425,0.00545962858196265,0.02961059114395645,0.2761956055126666,65.0,-0.012930447218236975,0.07653391645504444,-0.2652799737459288,-0.0692896853968421,-0.000166504990928,0.032467952831622,0.1896059443921294,61.0,-0.1517207822823671,0.21498499648600083,-0.9934557438759616,-0.2741090607126208,-0.0983834071678519,-0.0312556384768347,0.3395440312279745,Non-normal residuals! Heteroscedastic samples! ,17.529128539256114,1.398058488576707e-07,0.7948,0.001,0.001,402.86437214888036,3.304555955927344e-88,64.72971686833525,8.792665963319114e-15
"value__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",156.0,-1.695142451367779,1.4610168632156046,-8.346636940726292,-2.2539401220185074,-1.4552333657495677,-0.6486796468038971,1.3052284725658316,30.0,-0.7061043620574599,0.6990173892039067,-4.00994435543929,-0.7509239263814098,-0.5955458697512579,-0.4160263267040839,-0.03006384817116,65.0,-1.0867319354680793,0.7697562526887258,-3.370178303872933,-1.6571074317968402,-0.9997478011890356,-0.5924236669482215,1.3052284725658316,61.0,-2.8298609138725346,1.5642752569040939,-8.346636940726292,-3.8691737915556006,-2.589440395425161,-1.862769494824568,0.3116826534147632,Non-normal residuals! Heteroscedastic samples! ,50.74738129088397,1.2429753020444993e-17,0.2884,0.001,0.001,122.71217760524901,2.2562603000657517e-27,40.317109496301036,1.7589395319675462e-09
"value__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",156.0,-18.172693888171327,10.12835429052071,-49.14770551795962,-22.75697468291784,-16.68714545137278,-10.611048105971292,2.249850789588459,30.0,-9.523240903961216,2.9063252503679036,-15.748430436227862,-10.68496613097465,-9.845199111561149,-7.481319768197842,-4.503165127414909,65.0,-13.901313633318543,5.2851870780398125,-27.75736275739377,-17.57233276339075,-14.53073368986344,-10.613238885252708,2.249850789588459,61.0,-26.97799398803583,9.753584009914311,-49.14770551795962,-33.3018616225346,-23.99967041422842,-20.218471324859152,-1.8064017038512392,Non-normal residuals! Heteroscedastic samples! ,80.64295858237314,1.212098710363375e-24,0.0163,0.001,0.001,15.830974216224341,0.00036504602804032945,51.52010809075977,6.494574074633688e-12
