feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,test_notes,t-test_control_epah,wilcoxon_control_epah,t-test_control_pah,wilcoxon_control_pah,t-test_epah_pah,wilcoxon_epah_pah
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",156.0,5.519876122548784e-05,0.0013062612722004891,-0.005512024521819,-0.00045292296789215,0.00010468320194550001,0.0006516155912737,0.0039535812433087,30.0,-0.00012238570072561802,0.001727688635101711,-0.005512024521819,-0.000433541120759225,-4.5660657402688845e-05,0.000330785847061475,0.0039535812433087,65.0,0.00018356287739760072,0.001407567265957192,-0.0040257588523955,-0.00079485280685,0.0002060542946834,0.001265994538446,0.0028622031232454,61.0,5.7539465918131264e-06,0.0009032448064943655,-0.0024762597691691,-0.0003699143945694,9.912991360497888e-05,0.0005033869978518,0.0018394872405661,,0.3624856696894547,0.11566147257628095,0.642578598173351,0.22748306636259635,0.40374231186987586,0.12464599027308415
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",156.0,4.3910068454304425e-05,3.744862667462625e-05,2.512663245952868e-06,2.042310187117774e-05,3.3191361840014394e-05,5.496542274042326e-05,0.0003026177439768,30.0,5.3313494197863326e-05,2.641329341865752e-05,1.887458051080193e-05,3.426375488163015e-05,4.99581160131106e-05,7.201819281217898e-05,0.00011930631969,65.0,4.3736924081188654e-05,4.489854701106087e-05,5.287306473791525e-06,2.016791313397503e-05,3.037900369270454e-05,4.959552205191255e-05,0.0003026177439768,61.0,3.9469930945218454e-05,3.2727707286823436e-05,2.512663245952868e-06,1.39657727125691e-05,2.868858499277357e-05,5.192572203433829e-05,0.0001319666733937,,0.2815824365727091,0.002156695303580167,0.04694776756023896,0.0025655236673778883,0.5454374701575999,0.25966498432285523
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",156.0,0.0042251730446564795,0.0016709906681708472,0.0010573462668103,0.00300031734866975,0.0039827012867968,0.0054314751518127,0.0102645765398059,30.0,0.004838514576020369,0.0011674716362346136,0.0028194021694455,0.0040906643453217754,0.004800397756229299,0.005663553549124275,0.0067137201782806,65.0,0.004289887299238573,0.001648188367656702,0.0020835676718272,0.0031577607959078,0.0038377284408001,0.0051532388842345,0.0102645765398059,61.0,0.0038545718563162724,0.001823331687889656,0.0010573462668103,0.0025169675643524,0.0035540400789654,0.0053287522156946,0.0086603610324485,,0.10418743132853985,0.007064557122305369,0.008470902513723682,0.0024345063259996096,0.16182274403280783,0.06955121708688924
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",156.0,2.4982097640070873e-05,2.3883906590044333e-05,1.2619161379888258e-06,1.14249449491333e-05,1.980388707319187e-05,2.9949444436786494e-05,0.0001977215298015,30.0,3.148510322041277e-05,2.1032762867911702e-05,1.109231408613124e-05,1.825635450523693e-05,2.6333852911221494e-05,3.8066885433012525e-05,0.00011128374875,65.0,2.464351907292684e-05,2.9089031356964516e-05,1.8176741515469808e-06,1.0483665417254236e-05,1.619919704484976e-05,2.804425036903697e-05,0.0001977215298015,61.0,2.2144678614728366e-05,1.810487713688825e-05,1.2619161379888258e-06,8.142197095442691e-06,1.6480180780864936e-05,2.777663898569939e-05,8.332331155327226e-05,,0.25106424555200263,0.001253816320024027,0.03098560025922366,0.00367567541123008,0.5666683141648478,0.4206824587797453
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",156.0,2.9193264576842937e-05,0.0009587862399303405,-0.0037108346217083,-0.000407581737639875,3.601403321881607e-05,0.00059438223243535,0.0028407167755248,30.0,-9.015095542277488e-05,0.0012658984603780455,-0.0037108346217083,-0.000558149743786125,-4.9289688035933215e-05,0.000268963407441125,0.0028407167755248,65.0,0.00014537090606480971,0.0010390607373179012,-0.0032030223771703,-0.0005471440670104,0.0001899644290527,0.0008939565909884,0.0023180320554504,61.0,-3.590870422199822e-05,0.0006500509809902661,-0.0017145797689097,-0.0002126449839786,3.0015167982456744e-05,0.0003504392721642,0.0011524086110349,,0.34094454866908863,0.11566147257628095,0.7871973748613006,0.2619292696930108,0.24618387605465072,0.07772208392617998
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0",156.0,0.00014654897992268773,5.667076698249546e-05,2.8295240748767506e-05,0.0001047009928488,0.00014226759708845,0.00017746620532799998,0.0002951724657872,30.0,0.0001427905150308107,5.2214274635086135e-05,6.958457148434364e-05,9.802600428970624e-05,0.00014209924259285002,0.000175538226174175,0.0002628328418943,65.0,0.00012244459746243666,4.5829835534352824e-05,2.8295240748767506e-05,9.080963177766884e-05,0.00012118442562,0.0001531661675475,0.0002786409001565,61.0,0.0001740824029828946,5.7716711813189345e-05,6.145580462498551e-05,0.0001333370024847,0.000168710577613,0.0002198886115159,0.0002951724657872,,0.05742194063601293,0.050782817341064865,0.014007533757584793,0.008939325240127225,1.4466628027063117e-07,4.6461056450467066e-07
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",156.0,0.007801327996949266,0.0019982592627950345,0.0032587507256613,0.0062978822110636495,0.007833869057328451,0.009091175497035574,0.0125376014120779,30.0,0.00766012170296027,0.0018577558420507273,0.0048502670091311,0.00608185549256795,0.0078013385307717,0.0092431039775262,0.0107456854641691,65.0,0.007217133267077822,0.0017942934122176875,0.0032587507256613,0.0059592506851859,0.0074745789223482,0.0085885592323801,0.0106076360903756,61.0,0.008493276296315064,0.002084864254988589,0.004430084719505,0.0070481097913213,0.0081338487957094,0.0102002415682467,0.0125376014120779,,0.27149313053112767,0.15178133712174074,0.06684749883320015,0.03847163071911775,0.0003349996408159451,0.0009366572562957908
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",156.0,8.263504827357353e-05,2.9910382836450668e-05,1.9049290953877395e-05,6.32546897003653e-05,7.905401288161015e-05,9.562952863029002e-05,0.0001756810826693,30.0,8.233404512664415e-05,2.7370015130529754e-05,4.520237222321811e-05,5.918520986160766e-05,8.240510204987202e-05,9.680343697410668e-05,0.0001611333793891,65.0,6.827179657525369e-05,2.282600448537342e-05,1.9049290953877395e-05,5.7469352302936574e-05,6.96727944272543e-05,7.917845386599339e-05,0.0001695700295473,61.0,9.808818687683042e-05,3.0446268034493946e-05,4.18753718922042e-05,7.810748074688707e-05,9.295174232355814e-05,0.0001045659812525,0.0001756810826693,,0.010321304897176531,0.00918964174418652,0.018643334190068223,0.008539403464809789,6.1976059637647896e-09,9.599858933659236e-10
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",156.0,6.1814938019385005e-06,0.0007329753782652123,-0.0027786962505029,-0.00033707197695394996,5.224110655634462e-05,0.000408554598862,0.0021023438753207,30.0,-9.75434733263924e-05,0.0009294270823212598,-0.0027786962505029,-0.00039687074679165,-4.9884746074812524e-05,0.000163696021843975,0.0021023438753207,65.0,9.459530217418601e-05,0.0007770942424232501,-0.0023618700195489,-0.0004146638026219,0.0001236710616962,0.0006666572712948,0.0016930035523474,61.0,-3.701766243324449e-05,0.0005572291129574144,-0.0023198178353732,-0.0002088918656844,5.1514359124097154e-05,0.0002908050408592,0.0008944991385066,,0.29560365700387337,0.08737692671249353,0.6993637688664829,0.14086995751279635,0.27945235149456676,0.12364589252815761
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",156.0,0.00029425881912667343,5.732873211125856e-05,0.000199896040301,0.000254623101044075,0.0002785906739846,0.000322544917360875,0.0005832853850261,30.0,0.0003273070487621901,4.864408669354161e-05,0.0002446187107557,0.00028561288631737505,0.0003359880254812,0.0003549063064078,0.0004808681617243,65.0,0.0002949386853410232,6.351081833487617e-05,0.0002197811171414,0.0002503448658858,0.000283446856683,0.0003125270193297,0.0005832853850261,61.0,0.0002772811438316214,4.6951926122547376e-05,0.000199896040301,0.0002459478693864,0.0002614476608779,0.0002937315228075,0.0004338900791615,,0.01517584805991556,0.0004148747724510954,8.655367381515764e-06,2.2322141519008155e-06,0.07998023439316808,0.04198459292925977
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",156.0,0.01202822904439046,0.0008287614120511821,0.0102943369405534,0.0115619901666572,0.012012733075142251,0.012464412595005574,0.0162592569631493,30.0,0.012424248020317693,0.0008235913658956937,0.0112320090662925,0.0120948772410384,0.01231959599819005,0.012624595262124425,0.0157494327884285,65.0,0.012057054889058894,0.000794375408016992,0.0108564225021913,0.0115633011455501,0.0120113368577536,0.0123970200999287,0.0162592569631493,61.0,0.01180274954961565,0.0008014981885679294,0.0102943369405534,0.0113318652945488,0.0118109789144141,0.0123570028259957,0.0149091344172127,,0.04120676144907066,0.004797780632722383,0.0008701015918519111,0.00043334654812065464,0.07620890364953752,0.07020578779077355
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",156.0,0.00014943192974701308,4.870396134458496e-05,5.816973809890193e-05,0.000112630591901725,0.00014038994829205001,0.000176221237345425,0.0003205754193574,30.0,0.00017313397218561,3.336247934990787e-05,0.0001089643746971,0.0001383642379333,0.00017797396637090002,0.000202512699497925,0.0002333578281804,65.0,0.00014954832198452801,5.472946669639449e-05,8.43578920955524e-05,0.0001131614170097,0.000138933070575,0.0001677694745769,0.0003205754193574,61.0,0.00013765116304871198,4.441707106040919e-05,5.816973809890193e-05,0.000101952325449,0.0001297618435696,0.0001643774542269,0.0002738317620551,,0.03198026331635203,0.0005365646757032613,0.00020888200243788355,6.666307898537431e-05,0.18444517910873526,0.13816311270514636
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",156.0,4.578488585493836e-06,0.0005864660877397351,-0.0021895749730287,-0.00025759407398435,2.6624441961784503e-05,0.000329618984604775,0.0016752774287382,30.0,-6.048178981532451e-05,0.0007404886968104423,-0.0021895749730287,-0.00031667677920225,-5.67474161356437e-05,0.000171681926678875,0.0016752774287382,65.0,7.850183745125226e-05,0.0006233665147883124,-0.0019026623696804,-0.0003336219899566,9.078037914031652e-05,0.0005477984416162,0.0013912851320684,61.0,-4.2195434762862625e-05,0.0004458057394212609,-0.0018920443326991,-0.0001833737020503,2.4742996467146605e-05,0.0002080969560405,0.000709172538965,,0.3440637456152029,0.1065665375355852,0.8837346596465141,0.24570627098748155,0.21622917716106918,0.08972419390780945
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",156.0,0.00026001999154830435,5.6422119979334223e-05,0.0001642544612757,0.00022105859284925,0.00024647663333265,0.000288480772769125,0.0005511488442976,30.0,0.0002904606123903033,3.9263336360467264e-05,0.0002199739373164,0.00026408760901825,0.00028960951959384996,0.0003139714431498,0.000411952046212,65.0,0.0002632443760947369,6.604046201188354e-05,0.0001836512312321,0.0002271028856843,0.0002469151770165,0.0002730298735501,0.0005511488442976,61.0,0.0002416133748142376,4.480723069768391e-05,0.0001642544612757,0.0002121442649859,0.000230417944745,0.0002648130205978,0.0003871453765215,,0.03938315559980352,0.00021028923830080517,2.022008979919634e-06,7.306836674260909e-07,0.034515490695837106,0.011025256618509824
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",156.0,0.011314544154117869,0.0008606259726726027,0.0095684261815194,0.0107996563343892,0.01120448367421735,0.01159395566863995,0.0153877343064144,30.0,0.011714558524660496,0.000844455465564488,0.0106193213781305,0.010946393880321375,0.0116251319918943,0.012221893150277925,0.0142689004262004,65.0,0.01142533484845119,0.0009240015013812584,0.0101291118643955,0.0109350089072942,0.0112217400951461,0.0115976112779622,0.0153877343064144,61.0,0.010999760117266303,0.0006811807966670697,0.0095684261815194,0.010589791034663,0.0109895310592108,0.0113516817229282,0.0142307949701725,,0.14875211448156345,0.023762803092746226,3.736758627057026e-05,4.885391009765176e-05,0.004070914073259425,0.002353143052335783
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",156.0,0.00013160691167308665,4.3056868251697673e-05,5.744150588574505e-05,0.00010031491356784517,0.00012460481573555002,0.0001565348123585,0.0003310900353132,30.0,0.00015307410020372664,2.787975514853203e-05,0.0001005395354833,0.000129221472359925,0.00015906630578655,0.00017492865762822502,0.0002087023184823,65.0,0.00013225422608601555,4.943943735902054e-05,7.723964625903569e-05,9.964104782148068e-05,0.0001215929909755,0.0001430361666099,0.0003310900353132,61.0,0.0001203595167098148,3.8037421159861775e-05,5.744150588574505e-05,8.931723811276827e-05,0.0001135503519914,0.0001413087189409,0.000230235659864,,0.03413260866266675,0.0002753864122648929,6.670391702083213e-05,3.6890045682551655e-05,0.13447197120436918,0.10393080941802518
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",156.0,-7.469439027852502e-05,0.001709809843068306,-0.0073454734391486,-0.000555506968573525,0.00018873446032685002,0.00079616201683875,0.0038820998474932,30.0,9.955629971426681e-05,0.0016482146287011285,-0.0048403929736493,-0.00065877094628245,0.0001656059023822,0.0005670284338914751,0.0038339947047726,65.0,-5.169453694898579e-06,0.0020351947530929887,-0.0073454734391486,-0.0004874528187956,0.0002554636645834,0.0013084219386867,0.0038820998474932,61.0,-0.00023447539974933614,0.0013321750409568689,-0.0040534126408698,-0.0005541307563491,0.0001563388542328,0.0006073212933036,0.0013417974931966,,0.8056474837797276,0.2674654472022462,0.3019761110553917,0.40820345451006734,0.4588322874438633,0.06572203943989932
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",156.0,4.8936422829495545e-05,4.324724329620378e-05,8.570534098192274e-07,2.0144749414637506e-05,3.8572016193327274e-05,6.54941420454586e-05,0.0002508226936208,30.0,4.852439535519443e-05,3.7567455212049914e-05,8.570534098192274e-07,2.127143105148788e-05,4.566756571333613e-05,5.787210235888833e-05,0.0001760226096439,65.0,4.5937406267779933e-05,3.870090404134607e-05,3.707876717513119e-06,2.3536604205148343e-05,3.623904896770258e-05,5.473376549485743e-05,0.0002042641623355,61.0,5.23347326777012e-05,5.030263813453872e-05,1.5041532989835642e-06,1.5501576379353682e-05,4.07830258623197e-05,7.639581395403318e-05,0.0002508226936208,,0.7605818395120301,0.2674654472022462,0.7143641052871064,0.4346180861706299,0.42352565053068125,0.4398571764596417
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",156.0,0.004275751524434968,0.0022719743700927043,0.0005451876111558,0.0027691628002265503,0.0040517386604478,0.005593504330643825,0.0142462112245085,30.0,0.004051882979615073,0.0022184057161195787,0.0005451876111558,0.002299651076976925,0.0040615997732814,0.004977435595293125,0.008617878463673,65.0,0.004360570754899117,0.0020620959416785597,0.0009293007150099,0.0030384799618543,0.004003056936938,0.005364558421696,0.0108497867023266,61.0,0.004295469661556727,0.0025272939256353183,0.0007414798722264,0.0025796537111546,0.0044401317623721,0.0057018661462562,0.0142462112245085,,0.5095044937359189,0.3283927447253543,0.6542746265208,0.350439627789197,0.8740446506626506,0.3941606713537067
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",156.0,2.8435881976126536e-05,2.7452657196467708e-05,6.547030579128425e-07,1.1902856991902243e-05,2.1794055318105333e-05,3.4663786034656746e-05,0.0001809724886275,30.0,2.9985329087766652e-05,2.4748140158537114e-05,6.547030579128425e-07,1.5643889146984155e-05,2.646492057525223e-05,3.51621153032948e-05,0.0001251841845686,65.0,2.6814329415800967e-05,2.9029308939662812e-05,2.0559131508401213e-06,1.216005848793833e-05,2.055793848613524e-05,2.9890863401811103e-05,0.0001809724886275,61.0,2.940174268222421e-05,2.733165583207568e-05,9.686913996649295e-07,8.449002055069795e-06,2.122834845860574e-05,4.30334329729716e-05,0.0001330920076861,,0.6060856873043704,0.12862672052593738,0.9216055660814306,0.3227163541819821,0.6079419170826682,0.3355262095068847
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2",156.0,-4.874793854597607e-05,0.0010083828815293577,-0.0044219812083811,-0.00033623734862847497,6.355782888289634e-05,0.00041163280211855,0.0025479955513937,30.0,3.3521963603493086e-05,0.0010762243476921383,-0.0031826670884857,-0.00051402074042105,2.8964429531634923e-05,0.000310800763146725,0.0023801899637534,65.0,3.253470704501312e-05,0.001174045826726454,-0.0044219812083811,-0.0003349038510692,0.0001112225933886,0.0007784132136658,0.0025479955513937,61.0,-0.00017582120129840836,0.0007548292010897581,-0.0021322610313568,-0.0001518838509261,3.4260234995309733e-06,0.0002807002233493,0.0008106406337748,,0.9968899736383394,0.20592089547094355,0.28493474625771115,0.44127248871677055,0.24168562423287995,0.042423963293820345
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",156.0,0.0002018532106268215,8.379307548560406e-05,2.355623803238154e-05,0.00013634296946955,0.0001955264855454,0.000252941910281025,0.0004424965740236,30.0,0.00018604687556859757,7.674451937798402e-05,6.223428947775042e-05,0.000128067480137175,0.0001894476378756,0.00024424610385085,0.000313336828833,65.0,0.00016416948387922925,6.196498752469261e-05,2.355623803238154e-05,0.0001276677276705,0.0001664234468764,0.0002076072386945,0.000314787840394,61.0,0.00024978160882911985,8.483649520422519e-05,8.278471745295485e-05,0.000184515149192,0.0002461817106619,0.0003136453184731,0.0004424965740236,,0.14197851841489068,0.09391025137420089,0.0007958430917503178,0.0008552095723436125,1.7941944894886214e-09,2.2207047651127514e-08
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",156.0,0.009664195632322735,0.003011958389310364,0.0022846825789686,0.00734395809427395,0.009812280113083199,0.011864740650859625,0.0179497823843162,30.0,0.008726431223081086,0.0029069861807569926,0.0034804087761192,0.006737306730308975,0.008761247321061,0.011159926321403125,0.0137290085718538,65.0,0.008752745076250545,0.0026248601218445146,0.0022846825789686,0.0069538162893704,0.0087415806997959,0.0106614358785894,0.014000553993974,61.0,0.01109660904907588,0.002928547348063457,0.0039038570625981,0.009001815767617,0.0112393891203134,0.0126809414872547,0.0179497823843162,,0.9650823603870594,0.48243815590640005,0.0004600340494441116,0.000503874348130182,5.843581850270696e-06,9.710349643339611e-06
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",156.0,0.00010045548744809327,3.710429138697797e-05,1.895990200679508e-05,7.681444161659513e-05,9.869594485642933e-05,0.00011669451684275,0.00022953242068,30.0,0.00010284816458455807,3.4014887813665734e-05,4.848989520197994e-05,7.519100183958359e-05,0.0001038309358757,0.000117561230789575,0.0001785514014661,65.0,8.213328137685481e-05,2.4632160780442244e-05,1.895990200679508e-05,6.949997994678189e-05,8.298248706539949e-05,9.957452378436352e-05,0.00012539766921,61.0,0.00011880242319459413,4.051384501988044e-05,4.4202203332053046e-05,9.55389702609969e-05,0.0001096396894269,0.0001373582497355,0.00022953242068,,0.001117228127882036,0.002905965078117551,0.06654572828397805,0.07149128415875385,8.414284795338098e-09,1.881520125047257e-08
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",156.0,-5.331394069571392e-05,0.0006965652667161073,-0.0030775307942161,-0.00025425252892215,4.427585768899066e-05,0.00025039025707895,0.0016360569814968,30.0,-1.8001320656012877e-05,0.0006920356387813257,-0.0020309149778068,-0.000291241530962525,-2.1049339164634808e-05,0.00012168438998711104,0.0015007956960655,65.0,2.5672028121965622e-06,0.0007745620169164209,-0.0028802523185305,-0.0002530122894626,8.676896540923111e-05,0.0005012152152947,0.0016360569814968,61.0,-0.00013022628379743878,0.0006099208908582616,-0.0030775307942161,-0.0001854100567373,4.966411512099369e-05,0.0001809309476363,0.0005629924034752,,0.9013595314591556,0.13899000773847386,0.4322026015198467,0.23780179467079254,0.2891442957164044,0.1111539893905894
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",156.0,0.00038125672758148124,6.806484374911917e-05,0.0002623365687373,0.000326498856243025,0.00036718072048245,0.000419874877219675,0.0006216043936047,30.0,0.00041862496611474667,6.484465172688153e-05,0.0003130091522048,0.00036788776272515,0.00043908817632160003,0.0004551440884767,0.0006216043936047,65.0,0.000381369653890263,7.119971527066386e-05,0.0002814940985396,0.0003249129295078,0.0003720547314978,0.0004094447527849,0.0005924343962428,61.0,0.0003627585740393706,5.901136709825442e-05,0.0002623365687373,0.0003242392496025,0.0003477057798285,0.0003879975014868,0.0005675976182723,,0.016742401353221338,0.002267928952763991,8.823275793507514e-05,4.399203422376729e-05,0.11396668911768915,0.0770145158065413
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",156.0,0.014703857182558027,0.0008395820220628938,0.0125276580382901,0.014292289536279526,0.014800550462581899,0.0150448130559676,0.0189700240841142,30.0,0.014752676190075666,0.0011364951215541213,0.0129000568273862,0.0139865560630256,0.014849012381774999,0.01528239383442925,0.0189700240841142,65.0,0.014722875770786233,0.0007587215080117332,0.0125276580382901,0.0142982172330714,0.014803369789486,0.0151430554736287,0.016161576119201,61.0,0.01465958212583076,0.0007609802025079013,0.0128573525475499,0.0143949244640487,0.0147956612980787,0.0149392763103255,0.0184361642249208,,0.8802615980182535,0.4159872817609639,0.6441405266801055,0.28152695743544087,0.6411110426094355,0.2939561650029047
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",156.0,0.0001648378674117299,6.564295310249373e-05,4.232927179248559e-05,0.0001153065906206,0.00015132188698025,0.00020296827415039998,0.0004075707297312,30.0,0.00020019821781829336,4.586824994531459e-05,0.0001251465760942,0.00015126224337955,0.00020350178832499998,0.000239229688406225,0.0002632848992421,65.0,0.00016463050384872116,7.215613712022826e-05,7.018249128399824e-05,0.0001159332686354,0.0001507574149301,0.0001811178662974,0.0004075707297312,61.0,0.0001476684923199049,6.030058122632332e-05,4.232927179248559e-05,9.698560822426598e-05,0.0001325182126356,0.0001827355661945,0.0003368614029505,,0.015134229290389977,0.0003694798640667294,6.183273298263882e-05,1.6660866966710065e-05,0.1561190032882543,0.09874126059221144
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",156.0,-4.0223864692621336e-05,0.000524578037379354,-0.0023470824650537,-0.000182205404251425,2.413714601932657e-05,0.000189432640556025,0.0012731349562754,30.0,8.311766562205086e-06,0.0005169619060900791,-0.0015220708869302,-0.00021214908054014998,1.6240650651147673e-05,0.00011676683361582002,0.0011089753748899,65.0,5.726042845124609e-06,0.0005843097220384558,-0.0021729627972202,-0.0002026868465508,5.876182234204525e-05,0.0003543271323537,0.0012731349562754,61.0,-0.00011305686350570785,0.0004568141802824348,-0.0023470824650537,-0.0001402653939818,1.9713657766352567e-05,0.0001030230164274,0.0003971104723872,,0.983477828565395,0.21516380742191438,0.257166654000072,0.41477303072061944,0.20802351302471317,0.04997273441810357
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",156.0,0.0003161962622553711,6.367386624618378e-05,0.0002018318359655,0.0002693968801398,0.0003042808583447,0.00034789908822345,0.0006332472144803,30.0,0.0003491417917464467,4.835611627039021e-05,0.0002491824242418,0.0003206361993487,0.00035568495069495,0.000376354272250675,0.0004992606949683,65.0,0.0003196567142814062,7.149297996893448e-05,0.0002282841640727,0.0002701075530312,0.0003043737823935,0.0003365961141913,0.0006332472144803,61.0,0.00029630617592054254,5.416363925116401e-05,0.0002018318359655,0.0002585311184776,0.0002854598132868,0.0003220925682531,0.0004754839937781,,0.04318670142757639,0.0004788909005603679,1.848141916274771e-05,5.344002910552594e-06,0.04184598892411476,0.011753629055125902
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",156.0,0.013129182929650544,0.0007884137663601621,0.0110142652272828,0.012619105985736775,0.0129749704841158,0.01345772621039295,0.0166862362786951,30.0,0.013271377806529646,0.0009946417839921994,0.0110142652272828,0.012615708479072325,0.0131635360355054,0.013721461615794675,0.0162897586694641,65.0,0.01325346904370013,0.0007160832284234351,0.0122337824358383,0.0127092090022864,0.0131047816622704,0.0136800833253787,0.015433689834369,61.0,0.012926814999821092,0.0007156697871614461,0.011493835611782,0.0125585565980196,0.0128999252275667,0.0132017996850389,0.0166862362786951,,0.9207420510779496,0.4316646117131494,0.06187351869707072,0.04366931990077505,0.011678419565814842,0.006753426316798468
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",156.0,0.00014347824226827754,5.2914777938139175e-05,5.49017089810317e-05,0.00010404059606805,0.00013451232193644998,0.000177041872789325,0.0003975632550288,30.0,0.00017231439803766667,3.6474594741285656e-05,0.0001102645622278,0.0001357361349878,0.00018092331057995,0.000202909153292275,0.0002344987767281,65.0,0.00014383358430465246,5.979211681381711e-05,7.4341823095458e-05,0.0001019867863311,0.0001352853522598,0.0001555147190306,0.0003975632550288,61.0,0.00012891788316260472,4.631811151469086e-05,5.49017089810317e-05,9.002962603093743e-05,0.0001172627052155,0.0001584893050005,0.0002703176582067,,0.01808466436591866,0.0002753864122648929,2.1393508172295944e-05,9.50863015729766e-06,0.12172390799204748,0.08207148937786807
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",156.0,0.00013230461565703842,0.000619570951165227,-0.0041665427716807,-7.835038653351505e-05,0.00012022080118924999,0.000355477352951925,0.0029016625530007,30.0,0.0001469875919596014,0.0008418394011765285,-0.0027078337274226,-5.401735084161339e-05,0.00017979750593545,0.000354869304011425,0.0029016625530007,65.0,0.00022664743374425063,0.0004886443203716298,-0.0012687864634814,3.442215328759089e-05,0.0001492146307113,0.0003740765142667,0.0019402134019413,61.0,2.455424738251913e-05,0.0006106381768583559,-0.0041665427716807,-0.000102792987237,5.157251768664173e-05,0.0003262849761835,0.0008868113474075,,0.5623629149092018,0.3518597477530637,0.4312914266843758,0.14276555978936373,0.041756535741699366,0.016251664785771874
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",156.0,0.0003508327485980294,0.00015865854690062898,6.298864415937024e-06,0.00024111105013735002,0.0003471310736115,0.000438740847302,0.0008096030505511,30.0,0.00031903079702252663,0.0001295389210271241,0.0001072416336169,0.000216117856624025,0.0003231180108989,0.00041611365582722496,0.0005315653829627,65.0,0.0002781335944563939,0.00012977314189377954,6.298864415937024e-06,0.0001971814372375,0.000300625563058,0.0003616093306624,0.00059389958811,61.0,0.00044393936444182293,0.00015462905652439322,0.000152556838034,0.0003347101063664,0.0004204327172693,0.000575156022473,0.0008096030505511,,0.1564711706515282,0.10221774673489287,0.00025317023015899054,0.00047447640499198747,1.4901345930917822e-09,1.6377485487795836e-08
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",156.0,0.014940024684195351,0.005216333243402331,0.001473323475797,0.011827100046967125,0.01540143492769455,0.0185952990483763,0.0267524633285865,30.0,0.013264515043399016,0.004255628708188132,0.0059158736998529,0.009954575846962424,0.013864523852082401,0.016332685668141153,0.0199490641501073,65.0,0.013039374705538618,0.005031384546166514,0.001473323475797,0.0105570662367388,0.0142556341051757,0.0166221147810947,0.023171959050072,61.0,0.01778932858315562,0.004578863487283836,0.0066374949303061,0.0149499381754789,0.0181227767278086,0.0203148525425019,0.0267524633285865,,0.8322801059261055,0.46014036848821105,1.8024098600170887e-05,2.4893765853225266e-05,1.8039084682812684e-07,2.4767452153404944e-07
